Meal,Restaurant,Price,Rating,Latitude,Longitude,Full Address
BLT Pizza,PI Pizzas,15.5,4.6,53.345618,-6.2642834,"23 Essex St E, Temple Bar, Dublin, D02 WP71"
Mediterranean  Pizza,PI Pizzas,14.95,4.6,53.345618,-6.2642834,"23 Essex St E, Temple Bar, Dublin, D02 WP71"
Margherita Pizza,PI Pizzas,13.95,4.6,53.345618,-6.2642834,"23 Essex St E, Temple Bar, Dublin, D02 WP71"
New Yorker Pizza,PI Pizzas,13.95,4.6,53.345618,-6.2642834,"23 Essex St E, Temple Bar, Dublin, D02 WP71"
Marinara Pizza,PI Pizzas,11.95,4.6,53.345618,-6.2642834,"23 Essex St E, Temple Bar, Dublin, D02 WP71"
Margherita DOP Pizza,Forno 500,15.5,4.4,53.3443233,-6.2662782,"74 Dame St, Temple Bar, Dublin, D02 PY80"
Bufalina Pizza,Forno 500,17.5,4.4,53.3443233,-6.2662782,"74 Dame St, Temple Bar, Dublin, D02 PY80"
Vegan Rustica Pizza,Forno 500,17.95,4.4,53.3443233,-6.2662782,"74 Dame St, Temple Bar, Dublin, D02 PY80"
Napoletana Pizza,Forno 500,17.95,4.4,53.3443233,-6.2662782,"74 Dame St, Temple Bar, Dublin, D02 PY80"
Forno 500° Pizza,Forno 500,17.95,4.4,53.3443233,-6.2662782,"74 Dame St, Temple Bar, Dublin, D02 PY80"
Caprese Pizza,Forno 500,18.5,4.4,53.3443233,-6.2662782,"74 Dame St, Temple Bar, Dublin, D02 PY80"
Diavola Pizza,Forno 500,18.5,4.4,53.3443233,-6.2662782,"74 Dame St, Temple Bar, Dublin, D02 PY80"
Piccante Pizza,Forno 500,18.5,4.4,53.3443233,-6.2662782,"74 Dame St, Temple Bar, Dublin, D02 PY80"
Tonnara Pizza,Forno 500,18.95,4.4,53.3443233,-6.2662782,"74 Dame St, Temple Bar, Dublin, D02 PY80"
24 Month Pizza,Forno 500,19.5,4.4,53.3443233,-6.2662782,"74 Dame St, Temple Bar, Dublin, D02 PY80"
Capricciosa Pizza,Forno 500,19.5,4.4,53.3443233,-6.2662782,"74 Dame St, Temple Bar, Dublin, D02 PY80"
Pesto Pizza,Forno 500,18.5,4.4,53.3443233,-6.2662782,"74 Dame St, Temple Bar, Dublin, D02 PY80"
Modena Pizza,Forno 500,19.5,4.4,53.3443233,-6.2662782,"74 Dame St, Temple Bar, Dublin, D02 PY80"
Montana Pizza,Forno 500,19.5,4.4,53.3443233,-6.2662782,"74 Dame St, Temple Bar, Dublin, D02 PY80"
4 Formaggi Pizza,Forno 500,19.95,4.4,53.3443233,-6.2662782,"74 Dame St, Temple Bar, Dublin, D02 PY80"
Prosciutto di Parma Pizza,Forno 500,20.95,4.4,53.3443233,-6.2662782,"74 Dame St, Temple Bar, Dublin, D02 PY80"
Tronchetto Pizza,Forno 500,20.95,4.4,53.3443233,-6.2662782,"74 Dame St, Temple Bar, Dublin, D02 PY80"
Marinara Pizza,Cirillo's,13,4.5,53.3377991,-6.2526117,"140 Baggot Street Lower, Dublin 2, D02 HT73"
Margherita Pizza,Cirillo's,14.95,4.5,53.3377991,-6.2526117,"140 Baggot Street Lower, Dublin 2, D02 HT73"
Diavola Pizza,Cirillo's,17.95,4.5,53.3377991,-6.2526117,"140 Baggot Street Lower, Dublin 2, D02 HT73"
Bufalina Pizza,Cirillo's,17.95,4.5,53.3377991,-6.2526117,"140 Baggot Street Lower, Dublin 2, D02 HT73"
Amatriciana Pizza,Cirillo's,17.95,4.5,53.3377991,-6.2526117,"140 Baggot Street Lower, Dublin 2, D02 HT73"
Ortolana Pizza,Cirillo's,17.95,4.5,53.3377991,-6.2526117,"140 Baggot Street Lower, Dublin 2, D02 HT73"
Salsiccia & Friarielli Pizza,Cirillo's,17.95,4.5,53.3377991,-6.2526117,"140 Baggot Street Lower, Dublin 2, D02 HT73"
Norcina Pizza,Cirillo's,17.95,4.5,53.3377991,-6.2526117,"140 Baggot Street Lower, Dublin 2, D02 HT73"
Capricciosa Pizza,Cirillo's,17.95,4.5,53.3377991,-6.2526117,"140 Baggot Street Lower, Dublin 2, D02 HT73"
Fume Pizza,Cirillo's,17.95,4.5,53.3377991,-6.2526117,"140 Baggot Street Lower, Dublin 2, D02 HT73"
Rustica Pizza,Cirillo's,17.95,4.5,53.3377991,-6.2526117,"140 Baggot Street Lower, Dublin 2, D02 HT73"
Quadrifoglio Pizza,Cirillo's,17.95,4.5,53.3377991,-6.2526117,"140 Baggot Street Lower, Dublin 2, D02 HT73"
Parma Pizza,Cirillo's,17.95,4.5,53.3377991,-6.2526117,"140 Baggot Street Lower, Dublin 2, D02 HT73"
Delicata Pizza,Cirillo's,17.95,4.5,53.3377991,-6.2526117,"140 Baggot Street Lower, Dublin 2, D02 HT73"
Nduja Pizza,Cirillo's,17.95,4.5,53.3377991,-6.2526117,"140 Baggot Street Lower, Dublin 2, D02 HT73"
Margherita Pizza,Little Pyg,17.9,4.4,53.3421854,-6.2625291,"59 William St S, Dublin 2, D02 E521"
Italian Job Pizza,Little Pyg,19.9,4.4,53.3421854,-6.2625291,"59 William St S, Dublin 2, D02 E521"
Spicy Little Pyg Pizza,Little Pyg,19.9,4.4,53.3421854,-6.2625291,"59 William St S, Dublin 2, D02 E521"
Diavola Pizza,Little Pyg,19.9,4.4,53.3421854,-6.2625291,"59 William St S, Dublin 2, D02 E521"
Spicy Pepperoni Pizza,Little Pyg,19.9,4.4,53.3421854,-6.2625291,"59 William St S, Dublin 2, D02 E521"
Monthly Special Pizza,Little Pyg,19.9,4.4,53.3421854,-6.2625291,"59 William St S, Dublin 2, D02 E521"
Summer Caprese Pizza,Little Pyg,19.9,4.4,53.3421854,-6.2625291,"59 William St S, Dublin 2, D02 E521"
Carbonara Pizza,Little Pyg,19.9,4.4,53.3421854,-6.2625291,"59 William St S, Dublin 2, D02 E521"
Procsciutto & Funghi Pizza,Little Pyg,19.9,4.4,53.3421854,-6.2625291,"59 William St S, Dublin 2, D02 E521"
Taste of Naples Pizza,Little Pyg,19.9,4.4,53.3421854,-6.2625291,"59 William St S, Dublin 2, D02 E521"
Spicy Gorgonzola Pizza,Little Pyg,19.9,4.4,53.3421854,-6.2625291,"59 William St S, Dublin 2, D02 E521"
Margherita 2.0 Pizza,Little Pyg,19.9,4.4,53.3421854,-6.2625291,"59 William St S, Dublin 2, D02 E521"
Italian Ham & Cheese Pizza,Little Pyg,13.9,4.4,53.3421854,-6.2625291,"59 William St S, Dublin 2, D02 E521"
Vegetarian Panini,Little Pyg,13.9,4.4,53.3421854,-6.2625291,"59 William St S, Dublin 2, D02 E521"
Chicken Panini,Little Pyg,13.9,4.4,53.3421854,-6.2625291,"59 William St S, Dublin 2, D02 E521"
Tuna Panini,Little Pyg,13.9,4.4,53.3421854,-6.2625291,"59 William St S, Dublin 2, D02 E521"
Margherita Pizza,Reggie's Pizzeria,14.95,4.5,53.3219886,-6.2661588,"221/223 Rathmines Rd Lower, Rathmines, Dublin 6, D06 A582"
Pepperoni Pizza,Reggie's Pizzeria,17.5,4.5,53.3219886,-6.2661588,"221/223 Rathmines Rd Lower, Rathmines, Dublin 6, D06 A582"
"Nduja, Ricotta and Honey Pizza",Reggie's Pizzeria,17,4.5,53.3219886,-6.2661588,"221/223 Rathmines Rd Lower, Rathmines, Dublin 6, D06 A582"
"Sausage, stracciatella and chilli Pizza",Reggie's Pizzeria,17,4.5,53.3219886,-6.2661588,"221/223 Rathmines Rd Lower, Rathmines, Dublin 6, D06 A582"
"Bacon, pineapple and jalapeno Pizza",Reggie's Pizzeria,17.5,4.5,53.3219886,-6.2661588,"221/223 Rathmines Rd Lower, Rathmines, Dublin 6, D06 A582"
"Chestnust mushroom, taleggio and rocket Pizza",Reggie's Pizzeria,17.5,4.5,53.3219886,-6.2661588,"221/223 Rathmines Rd Lower, Rathmines, Dublin 6, D06 A582"
"Leek, Chashel blue and honey Pizza",Reggie's Pizzeria,16.5,4.5,53.3219886,-6.2661588,"221/223 Rathmines Rd Lower, Rathmines, Dublin 6, D06 A582"
Marinara Pizza,Reggie's Pizzeria,12,4.5,53.3219886,-6.2661588,"221/223 Rathmines Rd Lower, Rathmines, Dublin 6, D06 A582"
Chicken Wings,Reggie's Pizzeria,11.5,4.5,53.3219886,-6.2661588,"221/223 Rathmines Rd Lower, Rathmines, Dublin 6, D06 A582"
Spicy Chicken Wings,Elephant & Castle,18.5,4.3,53.3456822,-6.2624032,"18-19 Temple Bar, Dublin 2"
Chicken Club Sandwich,Elephant & Castle,16.95,4.3,53.3456822,-6.2624032,"18-19 Temple Bar, Dublin 2"
Steak & Goat Cheese Ciabatta Sandwich,Elephant & Castle,21.95,4.3,53.3456822,-6.2624032,"18-19 Temple Bar, Dublin 2"
Reuben on Sourdough Sandwich,Elephant & Castle,16.5,4.3,53.3456822,-6.2624032,"18-19 Temple Bar, Dublin 2"
Burrata & Roasted Tomato Sandwich,Elephant & Castle,14.95,4.3,53.3456822,-6.2624032,"18-19 Temple Bar, Dublin 2"
Open Prawn Sandwich,Elephant & Castle,16.95,4.3,53.3456822,-6.2624032,"18-19 Temple Bar, Dublin 2"
10oz NY Striploin with Fries,Elephant & Castle,37.95,4.3,53.3456822,-6.2624032,"18-19 Temple Bar, Dublin 2"
TriBeCa's Spicy Buffalo Chicken Wings,TriBeCa,17.95,4.3,53.3260986,-6.2559345,"65 Ranelagh, Dublin 6, D06 VX38"
Chicken Club Sandwich,TriBeCa,16.5,4.3,53.3260986,-6.2559345,"65 Ranelagh, Dublin 6, D06 VX38"
McLoughlin's Rump Steak Sandwich,TriBeCa,18.5,4.3,53.3260986,-6.2559345,"65 Ranelagh, Dublin 6, D06 VX38"
Charred Vegetable Flatbread,TriBeCa,13.5,4.3,53.3260986,-6.2559345,"65 Ranelagh, Dublin 6, D06 VX38"
Smokey BBQ Chicken Wings,Cluck Chicken Walkinstown,10.6,4.5,53.3210364,-6.3314666,"Unit 7, Walkinstown Mall, Walkinstown Rd, Walkinstown, Dublin 12, D12 C6PD"
Sticky Korean Chicken Wings,Cluck Chicken Walkinstown,10.6,4.5,53.3210364,-6.3314666,"Unit 7, Walkinstown Mall, Walkinstown Rd, Walkinstown, Dublin 12, D12 C6PD"
Clucking Buffalo Chicken Wings,Cluck Chicken Walkinstown,10.6,4.5,53.3210364,-6.3314666,"Unit 7, Walkinstown Mall, Walkinstown Rd, Walkinstown, Dublin 12, D12 C6PD"
Buttered Cajun Chicken Wings,Cluck Chicken Walkinstown,10.6,4.5,53.3210364,-6.3314666,"Unit 7, Walkinstown Mall, Walkinstown Rd, Walkinstown, Dublin 12, D12 C6PD"
In the Nip Chicken Wings,Cluck Chicken Walkinstown,10.6,4.5,53.3210364,-6.3314666,"Unit 7, Walkinstown Mall, Walkinstown Rd, Walkinstown, Dublin 12, D12 C6PD"
Mac Truffled Fries,Cluck Chicken Walkinstown,13,4.5,53.3210364,-6.3314666,"Unit 7, Walkinstown Mall, Walkinstown Rd, Walkinstown, Dublin 12, D12 C6PD"
Banging Buffalo Fries,Cluck Chicken Walkinstown,11,4.5,53.3210364,-6.3314666,"Unit 7, Walkinstown Mall, Walkinstown Rd, Walkinstown, Dublin 12, D12 C6PD"
Chipotle BBQ Fries,Cluck Chicken Walkinstown,11,4.5,53.3210364,-6.3314666,"Unit 7, Walkinstown Mall, Walkinstown Rd, Walkinstown, Dublin 12, D12 C6PD"
Cheesy Bacon,Cluck Chicken Walkinstown,6.5,4.5,53.3210364,-6.3314666,"Unit 7, Walkinstown Mall, Walkinstown Rd, Walkinstown, Dublin 12, D12 C6PD"
Truffle Parmesan Fries,Cluck Chicken Walkinstown,6.5,4.5,53.3210364,-6.3314666,"Unit 7, Walkinstown Mall, Walkinstown Rd, Walkinstown, Dublin 12, D12 C6PD"
Taco Mince Fries,Cluck Chicken Walkinstown,6.5,4.5,53.3210364,-6.3314666,"Unit 7, Walkinstown Mall, Walkinstown Rd, Walkinstown, Dublin 12, D12 C6PD"
Garlic Cheese Fries,Cluck Chicken Walkinstown,6.5,4.5,53.3210364,-6.3314666,"Unit 7, Walkinstown Mall, Walkinstown Rd, Walkinstown, Dublin 12, D12 C6PD"
Kimchi Cheese Fries,Cluck Chicken Walkinstown,6.5,4.5,53.3210364,-6.3314666,"Unit 7, Walkinstown Mall, Walkinstown Rd, Walkinstown, Dublin 12, D12 C6PD"
Cluck Gravy Fries,Cluck Chicken Walkinstown,6.5,4.5,53.3210364,-6.3314666,"Unit 7, Walkinstown Mall, Walkinstown Rd, Walkinstown, Dublin 12, D12 C6PD"
In the Nip Fries,Cluck Chicken Walkinstown,5.5,4.5,53.3210364,-6.3314666,"Unit 7, Walkinstown Mall, Walkinstown Rd, Walkinstown, Dublin 12, D12 C6PD"
Classic Beef Burger 8oz,Mother Reilly's Bar & Restaurant,18.95,4.6,53.3207773,-6.2654483,"32 Rathmines Rd Upper, Rathmines, Dublin 6, D06 H5Y4"
Bro Beef Burger,Mother Reilly's Bar & Restaurant,19.95,4.6,53.3207773,-6.2654483,"32 Rathmines Rd Upper, Rathmines, Dublin 6, D06 H5Y4"
Hawaii Beef Burger,Mother Reilly's Bar & Restaurant,19.95,4.6,53.3207773,-6.2654483,"32 Rathmines Rd Upper, Rathmines, Dublin 6, D06 H5Y4"
Chicken Red Thai Curry,Mother Reilly's Bar & Restaurant,17.95,4.6,53.3207773,-6.2654483,"32 Rathmines Rd Upper, Rathmines, Dublin 6, D06 H5Y4"
Veg Burger,Mother Reilly's Bar & Restaurant,16.95,4.6,53.3207773,-6.2654483,"32 Rathmines Rd Upper, Rathmines, Dublin 6, D06 H5Y4"
Striploin Steak 9oz,Mother Reilly's Bar & Restaurant,28.95,4.6,53.3207773,-6.2654483,"32 Rathmines Rd Upper, Rathmines, Dublin 6, D06 H5Y4"
BBQ Chicken Wings and Chips,Mother Reilly's Bar & Restaurant,6.95,4.6,53.3207773,-6.2654483,"32 Rathmines Rd Upper, Rathmines, Dublin 6, D06 H5Y4"
Wing Bros Class Buffalo Chicken Wings,Mother Reilly's Bar & Restaurant,13.95,4.6,53.3207773,-6.2654483,"32 Rathmines Rd Upper, Rathmines, Dublin 6, D06 H5Y4"
Hot Hot Hot Babbby Chicken Wings,Mother Reilly's Bar & Restaurant,13.95,4.6,53.3207773,-6.2654483,"32 Rathmines Rd Upper, Rathmines, Dublin 6, D06 H5Y4"
Mr Peanut Butter Satay Chicken Wings,Mother Reilly's Bar & Restaurant,13.95,4.6,53.3207773,-6.2654483,"32 Rathmines Rd Upper, Rathmines, Dublin 6, D06 H5Y4"
That BBQ Jerk JD Chicken Wings,Mother Reilly's Bar & Restaurant,13.95,4.6,53.3207773,-6.2654483,"32 Rathmines Rd Upper, Rathmines, Dublin 6, D06 H5Y4"
Saipan Roy Korean Chicken Wings,Mother Reilly's Bar & Restaurant,13.95,4.6,53.3207773,-6.2654483,"32 Rathmines Rd Upper, Rathmines, Dublin 6, D06 H5Y4"
TikTok Taco Fries,Mother Reilly's Bar & Restaurant,6,4.6,53.3207773,-6.2654483,"32 Rathmines Rd Upper, Rathmines, Dublin 6, D06 H5Y4"
Say Heyo Garlic Mayo Fries,Mother Reilly's Bar & Restaurant,6,4.6,53.3207773,-6.2654483,"32 Rathmines Rd Upper, Rathmines, Dublin 6, D06 H5Y4"
Big Fan Parmesan Fries,Mother Reilly's Bar & Restaurant,6,4.6,53.3207773,-6.2654483,"32 Rathmines Rd Upper, Rathmines, Dublin 6, D06 H5Y4"
Plain Jane Fries,Mother Reilly's Bar & Restaurant,4.5,4.6,53.3207773,-6.2654483,"32 Rathmines Rd Upper, Rathmines, Dublin 6, D06 H5Y4"
Chicken Wings,Smokin Bones,24.95,4.2,53.3451568,-6.2655684,"34 Essex St E, Temple Bar, Dublin, D02 FN20"
House Fries,Smokin Bones,5.95,4.2,53.3451568,-6.2655684,"34 Essex St E, Temple Bar, Dublin, D02 FN20"
Sweet Potato Fries,Smokin Bones,6.95,4.2,53.3451568,-6.2655684,"34 Essex St E, Temple Bar, Dublin, D02 FN20"
Dirty Fries,Smokin Bones,7.95,4.2,53.3451568,-6.2655684,"34 Essex St E, Temple Bar, Dublin, D02 FN20"
Garlic Butter Cheese Fries,Smokin Bones,7.95,4.2,53.3451568,-6.2655684,"34 Essex St E, Temple Bar, Dublin, D02 FN20"
Pulled Pork Cheese Fries,Smokin Bones,7.95,4.2,53.3451568,-6.2655684,"34 Essex St E, Temple Bar, Dublin, D02 FN20"
Philly Cheese Fries,Smokin Bones,7.95,4.2,53.3451568,-6.2655684,"34 Essex St E, Temple Bar, Dublin, D02 FN20"
Oreo Cheesecake,Smokin Bones,7.5,4.2,53.3451568,-6.2655684,"34 Essex St E, Temple Bar, Dublin, D02 FN20"
New York Cheesecake,Smokin Bones,7.5,4.2,53.3451568,-6.2655684,"34 Essex St E, Temple Bar, Dublin, D02 FN20"
Southern Fried Wings,Firebyrd,11,4.5,53.3260986,-6.2559345,"51 Ranelagh, Dublin 6, D06 K7W3"
Garlic Parmesan Wings,Firebyrd,11,4.5,53.3260986,-6.2559345,"51 Ranelagh, Dublin 6, D06 K7W3"
Lemon Pepper Wings,Firebyrd,11,4.5,53.3260986,-6.2559345,"51 Ranelagh, Dublin 6, D06 K7W3"
Chipotle BBQ Wings,Firebyrd,11,4.5,53.3260986,-6.2559345,"51 Ranelagh, Dublin 6, D06 K7W3"
Cajun Wings,Firebyrd,11,4.5,53.3260986,-6.2559345,"51 Ranelagh, Dublin 6, D06 K7W3"
Buffalo Wings,Firebyrd,11,4.5,53.3260986,-6.2559345,"51 Ranelagh, Dublin 6, D06 K7W3"
Nashville Wings,Firebyrd,11,4.5,53.3260986,-6.2559345,"51 Ranelagh, Dublin 6, D06 K7W3"
Habenaro Peach Wings,Firebyrd,11,4.5,53.3260986,-6.2559345,"51 Ranelagh, Dublin 6, D06 K7W3"
Ghost Pepper Wings,Firebyrd,11,4.5,53.3260986,-6.2559345,"51 Ranelagh, Dublin 6, D06 K7W3"
Wishbone Wings,Wishbone Dorset Street,13.95,4.3,53.354983,-6.2668669,"107 Dorset Street Upper, Phibsborough, Dublin, D01 F6F8"
Skin on Fries,Wishbone Dorset Street,5,4.3,53.354983,-6.2668669,"107 Dorset Street Upper, Phibsborough, Dublin, D01 F6F8"
Chicken Salt Fries,Wishbone Dorset Street,5.5,4.3,53.354983,-6.2668669,"107 Dorset Street Upper, Phibsborough, Dublin, D01 F6F8"
Garlic Parmesan Fries,Wishbone Dorset Street,6.5,4.3,53.354983,-6.2668669,"107 Dorset Street Upper, Phibsborough, Dublin, D01 F6F8"
Dubliner Cheddar Sauce and Bacon Fries,Wishbone Dorset Street,6.5,4.3,53.354983,-6.2668669,"107 Dorset Street Upper, Phibsborough, Dublin, D01 F6F8"
Poutine Gravy Fries,Wishbone Dorset Street,6.95,4.3,53.354983,-6.2668669,"107 Dorset Street Upper, Phibsborough, Dublin, D01 F6F8"
Peanut Satay Fries,Wishbone Dorset Street,6.95,4.3,53.354983,-6.2668669,"107 Dorset Street Upper, Phibsborough, Dublin, D01 F6F8"
Home-made Cookie and Ice Cream,Wishbone Dorset Street,7.95,4.3,53.354983,-6.2668669,"107 Dorset Street Upper, Phibsborough, Dublin, D01 F6F8"
Classic Toast Sandwich,Loose Canon,9.75,4.4,53.3425249,-6.2633229,"29 Drury St, Dublin, D02 RX95"
Chorizo & Harissa Sandwich,Loose Canon,10.5,4.4,53.3425249,-6.2633229,"29 Drury St, Dublin, D02 RX95"
Ham & Cheese Sandwich,Loose Canon,10.5,4.4,53.3425249,-6.2633229,"29 Drury St, Dublin, D02 RX95"
Jumbo Sausage Sandwich,Juniors Deli,9,4.6,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Two Eggs on Granary Toast,Juniors Deli,12,4.6,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Classic Reuben Sandwich,Juniors Deli,9.5,4.6,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
New York Deli Sandwich,Juniors Deli,9.5,4.6,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Caprese Sandwich,Juniors Deli,9.5,4.6,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Caesar Club Sandwich,Juniors Deli,10,4.6,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Famous Chargrilled Chicken Sandwich,Juniors Deli,10,4.6,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Spiced Beef Bagel Sandwich,Juniors Deli,10.5,4.6,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Roast Porchetta Sandwich,Juniors Deli,11,4.6,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Picante Deluxe Sandwich,Juniors Deli,12.5,4.6,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Italian Hero Sandwich,Juniors Deli,12.5,4.6,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Crispy Pork Belly Sandwich,Juniors Deli,10.5,4.6,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Roast Beef Sandwich,Juniors Deli,11.5,4.6,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Slow Braised Beef Brisket Sandwich,Juniors Deli,10.5,4.6,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Juniours Steak Sandwich,Juniors Deli,14.5,4.6,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Our “Famous” Pear & Bacon Sandwich,The Pepper Pot,12.5,4.3,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
The Pepper Pot Sausage Sandwich,The Pepper Pot,12,4.3,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Irish Smoked Salmon Bagel Sandwich,The Pepper Pot,15.25,4.3,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Free Range Bacon Bagel Sandwich,The Pepper Pot,14.5,4.3,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Ham Toastie Sandwich,Pig & Heifer,7.25,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Pastrami Melt Sandwich,Pig & Heifer,9.25,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
New York Reuben Sandwich,Pig & Heifer,9.5,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Meatballs & Mozzarella Sandwich,Pig & Heifer,9.75,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Provincial Reuben Sandwich,Pig & Heifer,9.95,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Pastrami & Gorgonzola Sandwich,Pig & Heifer,9.75,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Hot Beef Sandwich,Pig & Heifer,9.25,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Hot Colin Sandwich,Pig & Heifer,9.25,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Californian Sandwich,Pig & Heifer,8.25,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Chicken Mozzarella Pesto Sandwich,Pig & Heifer,8.25,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Chicken Melt Sandwich,Pig & Heifer,7.95,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
BLT Melt Sandwich,Pig & Heifer,7.95,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Chicken Paddy Sandwich,Pig & Heifer,7.95,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Cajun Chicken Sandwich,Pig & Heifer,8.25,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Turkey Club Sandwich,Pig & Heifer,9.25,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Bostonian Sandwich,Pig & Heifer,8.25,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Ham Melt Sandwich,Pig & Heifer,7.95,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Three B's Sandwich,Pig & Heifer,8.25,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Serrano Goat Sandwich,Pig & Heifer,8.5,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Serrano & Mozzarella Sandwich,Pig & Heifer,8.5,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Serrano & Avocado Sandwich,Pig & Heifer,8.75,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Chorizo & Brie Sandwich,Pig & Heifer,8.25,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Chicken & Chorizo Sandwich,Pig & Heifer,9.25,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Chorizo & Feta Sandwich,Pig & Heifer,8.25,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Hot Italian Hoagie Sandwich,Pig & Heifer,8.25,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Maldini Melt Sandwich,Pig & Heifer,8.5,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Lombardi Sandwich,Pig & Heifer,8.25,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
Greek Lamb Sandwich,Pig & Heifer,9.75,4.8,53.3372994,-6.234066,"2 Bath Ave, Dublin 4"
12oz Delmonico Steak,Asador,49,4.4,53.3346448,-6.2437429,"Victoria House, 1 Haddington Rd, Dublin 4, D04 HY58"
10oz Smoked Sirloin Steak,Asador,42,4.4,53.3346448,-6.2437429,"Victoria House, 1 Haddington Rd, Dublin 4, D04 HY58"
8oz Fillet Steak,Asador,52,4.4,53.3346448,-6.2437429,"Victoria House, 1 Haddington Rd, Dublin 4, D04 HY58"
10oz Petite Tender Steak,Asador,31,4.4,53.3346448,-6.2437429,"Victoria House, 1 Haddington Rd, Dublin 4, D04 HY58"
Iberico Pork Flank 12oz Steak,Asador,72,4.4,53.3346448,-6.2437429,"Victoria House, 1 Haddington Rd, Dublin 4, D04 HY58"
Turbot Steak,Asador,79,4.4,53.3346448,-6.2437429,"Victoria House, 1 Haddington Rd, Dublin 4, D04 HY58"
Halibut T-Bone Steak,Asador,69,4.4,53.3346448,-6.2437429,"Victoria House, 1 Haddington Rd, Dublin 4, D04 HY58"
Fillet Steak,Hellfire,48,4.4,53.3346448,-6.2437429,"Victoria House, 1 Haddington Rd, Dublin 4, D04 HY58"
Rib Eye Steak,Hellfire,45,4.4,53.3346448,-6.2437429,"Victoria House, 1 Haddington Rd, Dublin 4, D04 HY58"
Striploin 8oz Steak,Hellfire,35,4.4,53.3346448,-6.2437429,"Victoria House, 1 Haddington Rd, Dublin 4, D04 HY58"
Striploin 10oz Steak,Hellfire,42,4.4,53.3346448,-6.2437429,"Victoria House, 1 Haddington Rd, Dublin 4, D04 HY58"
T-Bone Steak,Hellfire,55,4.4,53.3346448,-6.2437429,"Victoria House, 1 Haddington Rd, Dublin 4, D04 HY58"
PorterHouse Steak,Hellfire,99,4.4,53.3346448,-6.2437429,"Victoria House, 1 Haddington Rd, Dublin 4, D04 HY58"
Tomahawk Steak,Hellfire,120,4.4,53.3346448,-6.2437429,"Victoria House, 1 Haddington Rd, Dublin 4, D04 HY58"
Baked Cheesecake,Hellfire,10.5,4.4,53.3346448,-6.2437429,"Victoria House, 1 Haddington Rd, Dublin 4, D04 HY58"
Ice Cream,Hellfire,8,4.4,53.3346448,-6.2437429,"Victoria House, 1 Haddington Rd, Dublin 4, D04 HY58"
Ribeye Steak,Bovinity ,32,4.6,53.3486537,-6.2692708,"123 Capel St, North City, Dublin 1, D01 A099"
Fillet Steak,Bovinity ,42,4.6,53.3486537,-6.2692708,"123 Capel St, North City, Dublin 1, D01 A099"
